Year,Company Size,Industry,Experience,Title,Country,Salary (USD),City
2021,100 to 499 employees,Advertising Services,2 to 4 years,"Developer, back-end",Canada,56723.0,Hamilton–Niagara Peninsula
2021,2 to 9 employees,Advertising Services,2 to 4 years,"Developer, full-stack",Canada,55211.0,Kingston–Pembroke
2021,2 to 9 employees,Advertising Services,2 to 4 years,"Developer, back-end",Canada,55211.0,Kingston–Pembroke
2021,500 to 999 employees,Advertising Services,5 to 9 years,"Developer, full-stack",Canada,60505.0,Winnipeg
2021,100 to 499 employees,Advertising Services,5 to 9 years,"Developer, desktop or enterprise applications",Canada,85463.0,Calgary
2021,100 to 499 employees,Advertising Services,5 to 9 years,"Developer, back-end",Canada,85463.0,Calgary
2021,100 to 499 employees,Advertising Services,5 to 9 years,"Developer, full-stack",Canada,83194.0,Hamilton–Niagara Peninsula
2021,20 to 99 employees,Advertising Services,2 to 4 years,"Developer, front-end",Canada,30253.0,Montreal
2021,20 to 99 employees,Advertising Services,2 to 4 years,"Developer, full-stack",Canada,30253.0,Montreal
2021,20 to 99 employees,Advertising Services,2 to 4 years,"Developer, back-end",Canada,30253.0,Montreal
2021,20 to 99 employees,Advertising Services,5 to 9 years,"Developer, game or graphics",Canada,50673.0,Regina–Moose Mountain
2021,"1,000 to 4,999 employees",Advertising Services,5 to 9 years,"Developer, back-end",Canada,71850.0,Kitchener–Waterloo–Barrie
2021,500 to 999 employees,Advertising Services,5 to 9 years,"Developer, full-stack",Canada,75631.0,Hamilton–Niagara Peninsula
2021,500 to 999 employees,Advertising Services,5 to 9 years,"Developer, back-end",Canada,75631.0,Hamilton–Niagara Peninsula
2021,100 to 499 employees,Advertising Services,10 or more years,"Developer, full-stack",Canada,105884.0,Hamilton–Niagara Peninsula
2021,100 to 499 employees,Advertising Services,10 or more years,"Developer, back-end",Canada,105884.0,Hamilton–Niagara Peninsula
2021,100 to 499 employees,Advertising Services,10 or more years,DevOps specialist,Canada,105884.0,Vancouver Island and Coast
2021,"10,000 or more employees",Advertising Services,10 or more years,Designer,Canada,75631.0,Regina–Moose Mountain
2021,"10,000 or more employees",Advertising Services,10 or more years,Educator,Canada,75631.0,Winnipeg
2021,100 to 499 employees,Insurance,10 or more years,"Developer, full-stack",Canada,94539.0,Toronto
2021,100 to 499 employees,Insurance,10 or more years,"Developer, full-stack",Canada,90758.0,Toronto
2021,"1,000 to 4,999 employees",Insurance,2 to 4 years,"Developer, full-stack",Canada,64188.0,Hamilton–Niagara Peninsula
2021,"1,000 to 4,999 employees",Oil & Gas,10 or more years,"Developer, back-end",Canada,79413.0,Toronto
2021,"10,000 or more employees",Oil & Gas,10 or more years,"Developer, back-end",Canada,96808.0,Hamilton–Niagara Peninsula
2021,"5,000 to 9,999 employees",Oil & Gas,5 to 9 years,"Developer, full-stack",Canada,77522.0,Hamilton–Niagara Peninsula
2021,100 to 499 employees,Legal Services,5 to 9 years,"Developer, full-stack",Canada,52821.0,Montreal
2021,100 to 499 employees,Legal Services,5 to 9 years,"Developer, back-end",Canada,52821.0,Montreal
2021,20 to 99 employees,Legal Services,5 to 9 years,"Developer, full-stack",Canada,61715.0,Vancouver Island and Coast
2021,20 to 99 employees,Legal Services,10 or more years,DevOps specialist,Canada,75631.0,Winnipeg
2021,"1,000 to 4,999 employees",Legal Services,2 to 4 years,"Developer, back-end",Canada,45379.0,Montreal
2021,"1,000 to 4,999 employees",Legal Services,0 to 1 years,"Developer, full-stack",Canada,37800.0,Kitchener–Waterloo–Barrie
2021,20 to 99 employees,Legal Services,5 to 9 years,"Developer, back-end",Canada,54455.0,Montreal
2021,2 to 9 employees,Legal Services,2 to 4 years,"Developer, front-end",Canada,52942.0,Kitchener–Waterloo–Barrie
2021,2 to 9 employees,Legal Services,2 to 4 years,"Developer, full-stack",Canada,52942.0,Kitchener–Waterloo–Barrie
2021,2 to 9 employees,Legal Services,2 to 4 years,"Developer, back-end",Canada,52942.0,Kitchener–Waterloo–Barrie
2021,20 to 99 employees,Wholesale,10 or more years,"Developer, front-end",Canada,105884.0,Hamilton–Niagara Peninsula
2021,20 to 99 employees,Wholesale,10 or more years,"Developer, full-stack",Canada,105884.0,Hamilton–Niagara Peninsula
2021,20 to 99 employees,Wholesale,10 or more years,"Developer, back-end",Canada,105884.0,Hamilton–Niagara Peninsula
2021,20 to 99 employees,Wholesale,5 to 9 years,"Developer, desktop or enterprise applications",Canada,71093.0,Kitchener–Waterloo–Barrie
2021,20 to 99 employees,Wholesale,5 to 9 years,"Developer, back-end",Canada,71093.0,Kitchener–Waterloo–Barrie
2021,20 to 99 employees,Wholesale,5 to 9 years,DevOps specialist,Canada,71093.0,Halifax
2021,"10,000 or more employees",Wholesale,10 or more years,"Developer, back-end",Canada,67312.0,Halifax
2021,100 to 499 employees,Wholesale,0 to 1 years,"Developer, back-end",Canada,45379.0,Hamilton–Niagara Peninsula
2021,"5,000 to 9,999 employees",Wholesale,5 to 9 years,"Developer, full-stack",Canada,45379.0,Montreal
2021,"10,000 or more employees",Wholesale,5 to 9 years,"Engineer, data",Canada,86976.0,Montreal
2021,"10,000 or more employees",Wholesale,5 to 9 years,"Developer, back-end",Canada,86976.0,Calgary
2021,20 to 99 employees,Wholesale,10 or more years,"Developer, mobile",Canada,84972.0,Toronto
2021,20 to 99 employees,Wholesale,10 or more years,"Developer, front-end",Canada,84972.0,Toronto
2021,"1,000 to 4,999 employees",Wholesale,2 to 4 years,Data scientist or machine learning specialist,Canada,45379.0,Halifax
2021,"1,000 to 4,999 employees",Wholesale,2 to 4 years,Data or business analyst,Canada,45379.0,Halifax
2021,"1,000 to 4,999 employees",Wholesale,5 to 9 years,Data scientist or machine learning specialist,Canada,75631.0,Halifax
2021,"1,000 to 4,999 employees",Wholesale,5 to 9 years,Data or business analyst,Canada,75631.0,Halifax
2021,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,Database administrator,Canada,63530.0,Saskatoon–Biggar
2021,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,Data or business analyst,Canada,63530.0,Montreal
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,71093.0,Winnipeg
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, full-stack",Canada,37816.0,Montreal
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,71850.0,Winnipeg
2020,"5,000 to 9,999 employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, back-end",Canada,75631.0,Hamilton–Niagara Peninsula
2020,"1,000 to 4,999 employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, front-end",Canada,64287.0,Kingston–Pembroke
2020,500 to 999 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, full-stack",Canada,87732.0,Calgary
2020,500 to 999 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,DevOps specialist,Canada,87732.0,Vancouver Island and Coast
2020,500 to 999 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,Engineering manager,Canada,87732.0,Moncton–Richibucto
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, back-end",Canada,41597.0,Montreal
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, full-stack",Canada,41597.0,Montreal
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, QA or test",Canada,41597.0,Winnipeg
2020,500 to 999 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, desktop or enterprise applications",Canada,71850.0,Winnipeg
2020,500 to 999 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, front-end",Canada,71850.0,Winnipeg
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, back-end",Canada,55967.0,Hamilton–Niagara Peninsula
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, desktop or enterprise applications",Canada,55967.0,Hamilton–Niagara Peninsula
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, full-stack",Canada,52942.0,Kitchener–Waterloo–Barrie
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",2 to 4 years,System administrator,Canada,52942.0,Winnipeg
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, front-end",Canada,56723.0,Hamilton–Niagara Peninsula
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, mobile",Canada,56723.0,Hamilton–Niagara Peninsula
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, game or graphics",Canada,41600.0,Saskatoon–Biggar
2020,"5,000 to 9,999 employees","Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, full-stack",Canada,44622.0,Montreal
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,Data or business analyst,Canada,43866.0,Halifax
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,43866.0,Montreal
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, desktop or enterprise applications",Canada,60505.0,Winnipeg
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, embedded applications or devices",Canada,60505.0,Ottawa
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,71850.0,Winnipeg
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, back-end",Canada,55211.0,Montreal
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, front-end",Canada,55211.0,Montreal
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, full-stack",Canada,55211.0,Montreal
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, desktop or enterprise applications",Canada,77144.0,Kingston–Pembroke
2020,"1,000 to 4,999 employees","Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, front-end",Canada,55967.0,Montreal
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, mobile",Canada,71494.0,Kitchener–Waterloo–Barrie
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, front-end",Canada,52942.0,Kitchener–Waterloo–Barrie
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, mobile",Canada,52942.0,Kitchener–Waterloo–Barrie
2020,10 to 19 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, full-stack",Canada,68824.0,Kitchener–Waterloo–Barrie
2020,"1,000 to 4,999 employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, back-end",Canada,85085.0,Hamilton–Niagara Peninsula
2020,"1,000 to 4,999 employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,Database administrator,Canada,37816.0,Winnipeg
2020,"1,000 to 4,999 employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, full-stack",Canada,37816.0,Montreal
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,Data or business analyst,Canada,75631.0,Halifax
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,75631.0,Kingston–Pembroke
2020,10 to 19 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,75631.0,Kingston–Pembroke
2020,10 to 19 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, game or graphics",Canada,75631.0,Saskatoon–Biggar
2020,10 to 19 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,Educator,Canada,75631.0,Winnipeg
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, front-end",Canada,41597.0,Montreal
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",2 to 4 years,"Developer, full-stack",Canada,41597.0,Montreal
2020,2 to 9 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,79413.0,Toronto
2020,2 to 9 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, back-end",Canada,45379.0,Montreal
2020,2 to 9 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, full-stack",Canada,45379.0,Montreal
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, back-end",Canada,71850.0,Kitchener–Waterloo–Barrie
2020,"10,000 or more employees","Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, full-stack",Canada,86976.0,Toronto
2020,100 to 499 employees,"Information Services, IT, Software Development, or other Technology",5 to 9 years,"Developer, mobile",Canada,49160.0,Montreal
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, back-end",Canada,70337.0,Winnipeg
2020,20 to 99 employees,"Information Services, IT, Software Development, or other Technology",10 or more years,"Developer, desktop or enterprise applications",Canada,70337.0,Winnipeg
